,Date,weekday,cakes,pies,cookies,smoothies,coffee,promotion
3046,5/5/2014,Monday,45,41,107,6,5,promotion
3047,5/6/2014,Tuesday,1,51,55,57,19,none
3048,5/7/2014,Wednesday,11,36,57,74,79,promotion
3049,5/8/2014,Thursday,30,38,113,9,21,promotion
3050,5/9/2014,Friday,15,32,105,58,57,promotion
3051,5/10/2014,Saturday,1,56,63,49,36,promotion
3052,5/11/2014,Sunday,1,35,10,41,71,none
3053,5/12/2014,Monday,33,47,13,14,30,none
3054,5/13/2014,Tuesday,12,32,54,67,11,none
3055,5/14/2014,Wednesday,30,20,79,45,91,promotion
3056,5/15/2014,Thursday,6,20,64,54,3,none
3057,5/16/2014,Friday,6,58,82,18,87,promotion
3058,5/17/2014,Saturday,31,38,113,70,18,promotion
3059,5/18/2014,Sunday,19,24,5,62,47,none
3060,5/19/2014,Monday,43,13,24,58,98,promotion
3061,5/20/2014,Tuesday,17,47,115,47,29,promotion
3062,5/21/2014,Wednesday,18,17,104,20,51,promotion
3063,5/22/2014,Thursday,12,34,59,5,67,none
3064,5/23/2014,Friday,10,56,34,1,42,none
3065,5/24/2014,Saturday,10,31,6,65,73,none
3066,5/25/2014,Sunday,27,28,92,10,19,none
3067,5/26/2014,Monday,13,57,14,12,13,none
3068,5/27/2014,Tuesday,1,39,61,61,82,promotion
3069,5/28/2014,Wednesday,40,4,86,66,54,promotion
3070,5/29/2014,Thursday,29,23,45,12,29,none
3071,5/30/2014,Friday,14,2,36,6,19,none
3072,5/31/2014,Saturday,24,15,79,14,80,promotion
3073,6/1/2014,Sunday,49,28,19,4,61,none
3074,6/2/2014,Monday,28,1,46,5,1,none
3075,6/3/2014,Tuesday,44,44,57,37,45,promotion
3076,6/4/2014,Wednesday,26,10,56,66,5,none
3077,6/5/2014,Thursday,21,36,80,34,78,promotion
3078,6/6/2014,Friday,48,15,62,57,47,promotion
3079,6/7/2014,Saturday,13,33,107,44,76,promotion
3080,6/8/2014,Sunday,25,59,48,22,28,none
3081,6/9/2014,Monday,6,27,63,41,60,none
3082,6/10/2014,Tuesday,35,13,17,23,8,none
3083,6/11/2014,Wednesday,13,53,107,56,54,promotion
3084,6/12/2014,Thursday,44,58,37,16,25,none
3085,6/13/2014,Friday,16,46,93,67,12,promotion
3086,6/14/2014,Saturday,22,15,55,74,27,none
3087,6/15/2014,Sunday,37,20,65,55,64,promotion
3088,6/16/2014,Monday,45,30,107,50,16,promotion
3089,6/17/2014,Tuesday,13,52,95,57,77,promotion
3090,6/18/2014,Wednesday,49,55,41,26,79,promotion
3091,6/19/2014,Thursday,35,18,105,8,71,promotion
3092,6/20/2014,Friday,6,7,46,11,19,none
3093,6/21/2014,Saturday,21,48,11,39,16,none
3094,6/22/2014,Sunday,32,34,25,69,47,promotion
3095,6/23/2014,Monday,35,14,19,53,85,promotion
3096,6/24/2014,Tuesday,24,23,119,17,82,promotion
3097,6/25/2014,Wednesday,20,44,34,33,73,promotion
3098,6/26/2014,Thursday,22,1,42,72,93,promotion
3099,6/27/2014,Friday,48,58,7,32,15,none
3100,6/28/2014,Saturday,7,23,100,29,34,none
3101,6/29/2014,Sunday,5,47,58,59,54,promotion
3102,6/30/2014,Monday,10,15,110,46,96,promotion
3103,7/1/2014,Tuesday,25,37,67,8,12,none
3104,7/2/2014,Wednesday,48,57,119,55,54,promotion
3105,7/3/2014,Thursday,33,6,112,26,10,none
3106,7/4/2014,Friday,11,11,81,7,33,none
3107,7/5/2014,Saturday,27,4,31,31,86,none
3108,7/6/2014,Sunday,28,5,115,12,11,none
3109,7/7/2014,Monday,17,53,61,24,98,promotion
3110,7/8/2014,Tuesday,35,53,111,72,10,promotion
3111,7/9/2014,Wednesday,23,31,115,65,29,promotion
3112,7/10/2014,Thursday,29,6,64,7,3,none
3113,7/11/2014,Friday,29,12,82,68,14,promotion
3114,7/12/2014,Saturday,15,14,32,4,12,none
3115,7/13/2014,Sunday,38,13,60,38,79,promotion
3116,7/14/2014,Monday,26,8,22,72,90,promotion
3117,7/15/2014,Tuesday,6,57,97,73,1,promotion
3118,7/16/2014,Wednesday,3,6,62,45,89,promotion
3119,7/17/2014,Thursday,36,58,88,5,72,promotion
3120,7/18/2014,Friday,12,11,114,70,19,promotion
3121,7/19/2014,Saturday,14,31,62,12,52,none
3122,7/20/2014,Sunday,36,4,29,20,2,none
3123,7/21/2014,Monday,32,35,92,33,64,promotion
3124,7/22/2014,Tuesday,31,59,12,42,5,none
3125,7/23/2014,Wednesday,6,2,74,46,39,none
3126,7/24/2014,Thursday,30,44,4,71,38,none
3127,7/25/2014,Friday,28,17,81,66,83,promotion
3128,7/26/2014,Saturday,2,40,52,31,57,none
3129,7/27/2014,Sunday,41,18,74,48,10,none
3130,7/28/2014,Monday,27,53,20,66,82,promotion
3131,7/29/2014,Tuesday,29,47,68,34,85,promotion
3132,7/30/2014,Wednesday,40,53,33,66,14,promotion
3133,7/31/2014,Thursday,40,59,113,47,48,promotion
3134,8/1/2014,Friday,34,49,74,19,27,promotion
3135,8/2/2014,Saturday,42,8,107,58,58,promotion
3136,8/3/2014,Sunday,48,19,105,24,68,promotion
3137,8/4/2014,Monday,46,22,15,64,18,none
3138,8/5/2014,Tuesday,33,23,58,17,33,none
3139,8/6/2014,Wednesday,5,31,102,8,15,none
3140,8/7/2014,Thursday,1,5,48,35,76,none
3141,8/8/2014,Friday,12,32,60,35,42,none
3142,8/9/2014,Saturday,36,4,89,5,27,none
3143,8/10/2014,Sunday,5,50,21,62,57,none
3144,8/11/2014,Monday,27,49,98,41,84,promotion
3145,8/12/2014,Tuesday,16,10,85,21,4,none
3146,8/13/2014,Wednesday,29,10,89,74,19,promotion
3147,8/14/2014,Thursday,43,35,103,60,47,promotion
3148,8/15/2014,Friday,17,39,8,38,33,none
3149,8/16/2014,Saturday,7,56,77,36,57,promotion
3150,8/17/2014,Sunday,32,31,11,38,19,none
3151,8/18/2014,Monday,3,13,73,51,67,promotion
3152,8/19/2014,Tuesday,18,49,116,38,57,promotion
3153,8/20/2014,Wednesday,2,50,2,18,96,none
3154,8/21/2014,Thursday,33,9,93,51,69,promotion
3155,8/22/2014,Friday,34,56,115,49,69,promotion
3156,8/23/2014,Saturday,39,47,93,58,7,promotion
3157,8/24/2014,Sunday,5,25,39,54,71,none
3158,8/25/2014,Monday,31,37,81,36,2,none
3159,8/26/2014,Tuesday,5,56,29,50,78,promotion
3160,8/27/2014,Wednesday,16,10,111,15,3,none
3161,8/28/2014,Thursday,22,7,70,41,54,none
3162,8/29/2014,Friday,39,9,34,6,81,none
3163,8/30/2014,Saturday,11,57,69,39,80,promotion
3164,8/31/2014,Sunday,17,18,39,66,15,none
3165,9/1/2014,Monday,3,10,108,60,8,none
3166,9/2/2014,Tuesday,47,58,47,11,76,promotion
3167,9/3/2014,Wednesday,47,59,11,70,83,promotion
3168,9/4/2014,Thursday,47,2,32,63,36,none
3169,9/5/2014,Friday,33,37,21,57,4,none
3170,9/6/2014,Saturday,40,1,108,66,1,promotion
3171,9/7/2014,Sunday,24,59,93,60,46,promotion
3172,9/8/2014,Monday,2,42,8,46,53,none
3173,9/9/2014,Tuesday,37,15,29,5,20,none
3174,9/10/2014,Wednesday,26,55,23,35,83,promotion
3175,9/11/2014,Thursday,9,28,11,36,11,none
3176,9/12/2014,Friday,48,27,6,49,46,none
3177,9/13/2014,Saturday,28,35,117,42,98,promotion
3178,9/14/2014,Sunday,1,6,63,49,88,promotion
3179,9/15/2014,Monday,36,8,79,68,25,promotion
3180,9/16/2014,Tuesday,27,51,67,71,87,promotion
3181,9/17/2014,Wednesday,48,19,96,67,78,promotion
3182,9/18/2014,Thursday,43,57,85,1,96,promotion
3183,9/19/2014,Friday,23,16,7,74,12,none
3184,9/20/2014,Saturday,32,30,75,22,6,none
3185,9/21/2014,Sunday,2,39,45,72,54,promotion
3186,9/22/2014,Monday,30,17,115,50,35,promotion
3187,9/23/2014,Tuesday,4,51,5,12,76,none
3188,9/24/2014,Wednesday,4,4,68,12,34,none
3189,9/25/2014,Thursday,35,50,109,63,7,promotion
3190,9/26/2014,Friday,37,6,112,64,25,promotion
3191,9/27/2014,Saturday,43,38,68,20,65,promotion
3192,9/28/2014,Sunday,47,27,93,20,6,none
3193,9/29/2014,Monday,21,35,81,34,48,promotion
3194,9/30/2014,Tuesday,42,34,80,21,99,promotion
3195,10/1/2014,Wednesday,6,25,20,43,32,none
3196,10/2/2014,Thursday,25,54,72,8,92,promotion
3197,10/3/2014,Friday,20,43,75,35,15,none
3198,10/4/2014,Saturday,38,35,59,14,9,none
3199,10/5/2014,Sunday,4,11,68,24,20,none
3200,10/6/2014,Monday,20,3,37,36,88,none
3201,10/7/2014,Tuesday,24,2,17,50,5,none
3202,10/8/2014,Wednesday,49,1,114,71,25,promotion
3203,10/9/2014,Thursday,31,44,77,69,13,promotion
3204,10/10/2014,Friday,31,58,30,7,74,none
3205,10/11/2014,Saturday,26,12,109,72,78,promotion
3206,10/12/2014,Sunday,8,55,38,66,20,none
3207,10/13/2014,Monday,43,8,49,69,38,promotion
3208,10/14/2014,Tuesday,13,36,95,44,88,promotion
3209,10/15/2014,Wednesday,5,18,95,48,14,none
3210,10/16/2014,Thursday,49,41,107,53,19,promotion
3211,10/17/2014,Friday,28,9,74,31,64,promotion
3212,10/18/2014,Saturday,13,38,79,23,78,promotion
3213,10/19/2014,Sunday,48,33,16,4,59,none
3214,10/20/2014,Monday,11,2,72,4,15,none
3215,10/21/2014,Tuesday,44,42,103,50,43,promotion
3216,10/22/2014,Wednesday,47,5,87,23,16,none
3217,10/23/2014,Thursday,11,47,43,67,2,none
3218,10/24/2014,Friday,44,18,19,38,55,none
3219,10/25/2014,Saturday,7,29,24,19,78,none
3220,10/26/2014,Sunday,8,32,81,57,48,promotion
3221,10/27/2014,Monday,1,18,53,60,52,none
3222,10/28/2014,Tuesday,35,37,63,68,36,promotion
3223,10/29/2014,Wednesday,33,1,57,40,57,none
3224,10/30/2014,Thursday,24,46,7,5,66,none
3225,10/31/2014,Friday,1,20,43,53,15,none
3226,11/1/2014,Saturday,8,26,50,50,8,none
3227,11/2/2014,Sunday,31,30,109,60,13,promotion
3228,11/3/2014,Monday,19,8,57,36,31,none
3229,11/4/2014,Tuesday,33,27,62,71,32,promotion
3230,11/5/2014,Wednesday,3,7,60,25,17,none
3231,11/6/2014,Thursday,39,32,87,19,70,promotion
3232,11/7/2014,Friday,13,46,31,17,42,none
3233,11/8/2014,Saturday,1,4,31,37,6,none
3234,11/9/2014,Sunday,9,5,44,49,25,none
3235,11/10/2014,Monday,4,2,103,49,33,none
3236,11/11/2014,Tuesday,14,13,11,64,12,none
3237,11/12/2014,Wednesday,27,52,114,2,53,promotion
3238,11/13/2014,Thursday,4,9,54,53,38,none
3239,11/14/2014,Friday,39,34,66,15,93,promotion
3240,11/15/2014,Saturday,7,34,104,28,35,promotion
3241,11/16/2014,Sunday,7,56,86,14,30,none
3242,11/17/2014,Monday,21,30,55,51,72,promotion
3243,11/18/2014,Tuesday,3,30,46,27,61,none
3244,11/19/2014,Wednesday,22,23,93,21,96,promotion
3245,11/20/2014,Thursday,48,26,72,15,36,none
3246,11/21/2014,Friday,47,30,107,18,45,promotion
3247,11/22/2014,Saturday,19,57,86,33,71,promotion
3248,11/23/2014,Sunday,17,4,33,72,3,none
3249,11/24/2014,Monday,44,43,79,73,13,promotion
3250,11/25/2014,Tuesday,34,28,106,47,20,promotion
3251,11/26/2014,Wednesday,43,41,89,14,97,promotion
3252,11/27/2014,Thursday,6,53,51,48,84,promotion
3253,11/28/2014,Friday,30,45,11,31,73,none
3254,11/29/2014,Saturday,16,14,44,3,56,none
3255,11/30/2014,Sunday,26,27,9,26,17,none
3256,12/1/2014,Monday,46,45,57,40,99,promotion
3257,12/2/2014,Tuesday,25,25,13,46,82,none
3258,12/3/2014,Wednesday,37,35,115,65,58,promotion
3259,12/4/2014,Thursday,1,49,59,36,99,promotion
3260,12/5/2014,Friday,14,26,27,47,73,none
3261,12/6/2014,Saturday,13,38,6,4,38,none
3262,12/7/2014,Sunday,7,56,115,46,96,promotion
3263,12/8/2014,Monday,4,32,52,10,52,none
3264,12/9/2014,Tuesday,33,16,67,24,68,promotion
3265,12/10/2014,Wednesday,36,23,26,73,50,promotion
3266,12/11/2014,Thursday,14,34,92,46,25,promotion
3267,12/12/2014,Friday,12,12,37,59,74,none
3268,12/13/2014,Saturday,18,39,108,17,94,promotion
3269,12/14/2014,Sunday,5,39,116,61,7,promotion
3270,12/15/2014,Monday,24,18,56,38,60,none
3271,12/16/2014,Tuesday,48,29,117,46,36,promotion
3272,12/17/2014,Wednesday,11,44,58,35,14,none
3273,12/18/2014,Thursday,39,21,118,8,18,promotion
3274,12/19/2014,Friday,39,45,54,71,31,promotion
3275,12/20/2014,Saturday,49,37,35,74,83,promotion
3276,12/21/2014,Sunday,37,9,110,28,82,promotion
3277,12/22/2014,Monday,30,48,112,8,25,promotion
3278,12/23/2014,Tuesday,26,6,31,16,44,none
3279,12/24/2014,Wednesday,36,31,107,32,21,promotion
3280,12/25/2014,Thursday,8,52,77,63,80,promotion
3281,12/26/2014,Friday,1,48,65,74,83,promotion
3282,12/27/2014,Saturday,1,52,117,47,6,promotion
3283,12/28/2014,Sunday,9,3,20,40,86,none
3284,12/29/2014,Monday,4,21,67,64,54,promotion
3285,12/30/2014,Tuesday,7,25,77,31,96,promotion
3286,12/31/2014,Wednesday,38,45,31,30,82,promotion
3287,1/1/2015,Thursday,8,14,24,20,3,none
3288,1/2/2015,Friday,14,20,66,34,42,none
3289,1/3/2015,Saturday,19,34,71,72,55,promotion
3290,1/4/2015,Sunday,18,39,14,17,26,none
3291,1/5/2015,Monday,4,29,25,29,20,none
3292,1/6/2015,Tuesday,9,17,18,7,78,none
3293,1/7/2015,Wednesday,48,20,54,24,93,promotion
3294,1/8/2015,Thursday,44,37,50,64,82,promotion
3295,1/9/2015,Friday,4,16,40,41,86,none
3296,1/10/2015,Saturday,45,38,52,36,70,promotion
3297,1/11/2015,Sunday,12,55,19,52,17,none
3298,1/12/2015,Monday,11,39,115,18,58,promotion
3299,1/13/2015,Tuesday,44,11,29,51,72,promotion
3300,1/14/2015,Wednesday,16,42,78,51,82,promotion
3301,1/15/2015,Thursday,28,55,92,30,48,promotion
3302,1/16/2015,Friday,39,52,119,6,91,promotion
3303,1/17/2015,Saturday,36,59,45,43,78,promotion
3304,1/18/2015,Sunday,19,20,11,5,22,none
3305,1/19/2015,Monday,36,54,100,43,7,promotion
3306,1/20/2015,Tuesday,22,42,67,25,7,none
3307,1/21/2015,Wednesday,29,59,64,8,59,promotion
3308,1/22/2015,Thursday,34,43,76,26,21,none
3309,1/23/2015,Friday,26,10,89,40,67,promotion
3310,1/24/2015,Saturday,11,14,41,45,68,none
3311,1/25/2015,Sunday,2,10,115,18,65,promotion
3312,1/26/2015,Monday,22,30,20,68,35,none
3313,1/27/2015,Tuesday,26,2,21,30,38,none
3314,1/28/2015,Wednesday,11,54,97,55,48,promotion
3315,1/29/2015,Thursday,42,56,48,46,10,promotion
3316,1/30/2015,Friday,14,20,96,61,61,promotion
3317,1/31/2015,Saturday,3,33,1,23,15,none
3318,2/1/2015,Sunday,19,35,47,51,62,promotion
3319,2/2/2015,Monday,21,59,103,47,61,promotion
3320,2/3/2015,Tuesday,8,31,75,57,15,none
3321,2/4/2015,Wednesday,41,54,13,3,58,none
3322,2/5/2015,Thursday,22,37,80,45,97,promotion
3323,2/6/2015,Friday,38,27,64,47,29,promotion
3324,2/7/2015,Saturday,47,41,111,19,32,promotion
3325,2/8/2015,Sunday,20,1,110,3,94,promotion
3326,2/9/2015,Monday,27,18,110,2,63,promotion
3327,2/10/2015,Tuesday,7,59,79,59,97,promotion
3328,2/11/2015,Wednesday,1,32,71,65,99,promotion
3329,2/12/2015,Thursday,9,24,20,16,82,none
3330,2/13/2015,Friday,22,33,111,15,17,none
3331,2/14/2015,Saturday,48,18,65,51,30,promotion
3332,2/15/2015,Sunday,38,8,76,61,96,promotion
3333,2/16/2015,Monday,4,8,26,46,89,none
3334,2/17/2015,Tuesday,47,55,16,11,76,promotion
3335,2/18/2015,Wednesday,41,54,37,69,45,promotion
3336,2/19/2015,Thursday,42,17,81,11,54,promotion
3337,2/20/2015,Friday,29,43,110,55,23,promotion
3338,2/21/2015,Saturday,37,31,108,56,6,promotion
3339,2/22/2015,Sunday,40,31,91,53,54,promotion
3340,2/23/2015,Monday,2,55,42,49,10,none
3341,2/24/2015,Tuesday,46,35,34,55,85,promotion
3342,2/25/2015,Wednesday,6,26,79,33,88,promotion
3343,2/26/2015,Thursday,28,19,7,45,64,none
3344,2/27/2015,Friday,32,10,100,2,54,none
3345,2/28/2015,Saturday,41,19,37,73,68,promotion
3346,3/1/2015,Sunday,10,21,87,71,40,promotion
3347,3/2/2015,Monday,8,58,27,63,63,promotion
3348,3/3/2015,Tuesday,36,13,28,36,22,none
3349,3/4/2015,Wednesday,48,16,60,29,59,promotion
3350,3/5/2015,Thursday,6,22,76,64,12,none
3351,3/6/2015,Friday,42,43,32,28,37,none
3352,3/7/2015,Saturday,29,39,4,23,11,none
3353,3/8/2015,Sunday,22,22,100,11,57,promotion
3354,3/9/2015,Monday,12,12,14,58,71,none
3355,3/10/2015,Tuesday,4,51,96,24,55,promotion
3356,3/11/2015,Wednesday,19,6,15,58,58,none
3357,3/12/2015,Thursday,36,22,64,31,38,none
3358,3/13/2015,Friday,47,55,119,47,72,promotion
3359,3/14/2015,Saturday,42,23,44,4,9,none
3360,3/15/2015,Sunday,18,44,19,7,97,none
3361,3/16/2015,Monday,48,27,11,4,18,none
3362,3/17/2015,Tuesday,28,18,59,36,45,none
3363,3/18/2015,Wednesday,48,9,39,43,41,none
3364,3/19/2015,Thursday,10,18,64,45,61,none
3365,3/20/2015,Friday,20,22,65,15,91,promotion
3366,3/21/2015,Saturday,8,52,33,14,97,promotion
3367,3/22/2015,Sunday,8,3,98,63,53,promotion
3368,3/23/2015,Monday,38,59,105,28,7,promotion
3369,3/24/2015,Tuesday,44,48,54,28,22,none
3370,3/25/2015,Wednesday,45,59,66,50,74,promotion
3371,3/26/2015,Thursday,47,49,112,30,11,promotion
3372,3/27/2015,Friday,47,49,79,51,40,promotion
3373,3/28/2015,Saturday,35,42,62,50,52,promotion
3374,3/29/2015,Sunday,34,30,96,43,51,promotion
3375,3/30/2015,Monday,11,26,115,50,95,promotion
3376,3/31/2015,Tuesday,6,20,68,24,87,promotion
3377,4/1/2015,Wednesday,29,33,22,56,85,promotion
3378,4/2/2015,Thursday,47,13,4,30,14,none
3379,4/3/2015,Friday,33,50,89,3,9,none
3380,4/4/2015,Saturday,20,48,11,25,43,none
3381,4/5/2015,Sunday,40,54,69,10,77,promotion
3382,4/6/2015,Monday,31,39,72,33,91,promotion
3383,4/7/2015,Tuesday,32,45,15,50,26,none
3384,4/8/2015,Wednesday,48,18,60,32,90,promotion
3385,4/9/2015,Thursday,48,30,35,65,55,promotion
3386,4/10/2015,Friday,2,5,108,59,89,promotion
3387,4/11/2015,Saturday,33,23,72,70,52,promotion
3388,4/12/2015,Sunday,41,15,47,18,91,promotion
3389,4/13/2015,Monday,46,37,105,61,14,promotion
3390,4/14/2015,Tuesday,47,50,101,53,40,promotion
3391,4/15/2015,Wednesday,1,17,20,3,59,none
3392,4/16/2015,Thursday,38,16,11,29,80,none
3393,4/17/2015,Friday,22,32,90,51,34,promotion
3394,4/18/2015,Saturday,23,18,102,44,6,none
3395,4/19/2015,Sunday,28,1,68,15,26,none
3396,4/20/2015,Monday,6,16,24,73,39,none
3397,4/21/2015,Tuesday,46,3,82,48,90,promotion
3398,4/22/2015,Wednesday,36,30,95,64,56,promotion
3399,4/23/2015,Thursday,46,40,23,72,66,promotion
3400,4/24/2015,Friday,36,46,111,24,82,promotion
3401,4/25/2015,Saturday,41,59,4,9,13,none
3402,4/26/2015,Sunday,4,35,41,54,44,none
3403,4/27/2015,Monday,29,14,9,21,94,none
3404,4/28/2015,Tuesday,28,51,107,31,33,promotion
3405,4/29/2015,Wednesday,10,31,22,22,84,none
3406,4/30/2015,Thursday,44,4,61,31,22,none
3407,5/1/2015,Friday,4,34,47,68,13,none
3408,5/2/2015,Saturday,44,55,71,23,65,promotion
3409,5/3/2015,Sunday,12,53,79,14,18,none
3410,5/4/2015,Monday,23,36,21,67,6,none
3411,5/5/2015,Tuesday,43,20,103,29,10,promotion
3412,5/6/2015,Wednesday,43,5,49,53,11,none
3413,5/7/2015,Thursday,5,12,114,35,67,promotion
3414,5/8/2015,Friday,30,51,83,26,73,promotion
3415,5/9/2015,Saturday,45,38,77,54,96,promotion
3416,5/10/2015,Sunday,3,15,62,72,24,none
3417,5/11/2015,Monday,31,48,20,3,67,none
3418,5/12/2015,Tuesday,6,13,99,17,3,none
3419,5/13/2015,Wednesday,48,39,88,31,90,promotion
3420,5/14/2015,Thursday,13,43,57,36,46,none
3421,5/15/2015,Friday,18,50,103,2,30,promotion
3422,5/16/2015,Saturday,16,29,12,42,40,none
3423,5/17/2015,Sunday,42,21,51,49,62,promotion
3424,5/18/2015,Monday,25,33,115,58,63,promotion
3425,5/19/2015,Tuesday,22,44,106,43,81,promotion
3426,5/20/2015,Wednesday,41,7,48,43,85,promotion
3427,5/21/2015,Thursday,4,15,12,15,24,none
3428,5/22/2015,Friday,47,49,111,65,38,promotion
3429,5/23/2015,Saturday,49,38,102,46,98,promotion
3430,5/24/2015,Sunday,32,57,49,45,94,promotion
3431,5/25/2015,Monday,7,57,51,54,83,promotion
3432,5/26/2015,Tuesday,34,46,82,28,92,promotion
3433,5/27/2015,Wednesday,48,3,105,14,97,promotion
3434,5/28/2015,Thursday,12,57,44,34,83,promotion
3435,5/29/2015,Friday,40,53,25,64,17,none
3436,5/30/2015,Saturday,9,10,14,38,1,none
3437,5/31/2015,Sunday,4,28,116,19,12,none
3438,6/1/2015,Monday,44,48,57,68,32,promotion
3439,6/2/2015,Tuesday,40,30,16,8,65,none
3440,6/3/2015,Wednesday,42,35,48,54,43,promotion
3441,6/4/2015,Thursday,26,6,20,12,8,none
3442,6/5/2015,Friday,46,57,115,9,85,promotion
3443,6/6/2015,Saturday,7,25,39,69,3,none
3444,6/7/2015,Sunday,8,43,64,45,52,promotion
3445,6/8/2015,Monday,41,46,49,25,56,promotion
3446,6/9/2015,Tuesday,30,11,85,29,27,none
3447,6/10/2015,Wednesday,6,46,23,53,40,none
3448,6/11/2015,Thursday,39,13,41,15,30,none
3449,6/12/2015,Friday,4,5,38,44,83,none
3450,6/13/2015,Saturday,8,55,41,73,42,promotion
3451,6/14/2015,Sunday,44,34,81,10,26,none
3452,6/15/2015,Monday,24,37,45,51,45,promotion
3453,6/16/2015,Tuesday,25,37,55,3,3,none
3454,6/17/2015,Wednesday,30,30,95,64,79,promotion
3455,6/18/2015,Thursday,18,39,9,30,43,none
3456,6/19/2015,Friday,44,11,63,74,3,none
3457,6/20/2015,Saturday,34,43,81,70,99,promotion
3458,6/21/2015,Sunday,49,36,107,26,20,promotion
3459,6/22/2015,Monday,15,35,47,43,44,none
3460,6/23/2015,Tuesday,43,59,30,2,10,none
3461,6/24/2015,Wednesday,43,13,74,60,77,promotion
3462,6/25/2015,Thursday,17,22,5,1,2,none
3463,6/26/2015,Friday,48,7,5,16,27,none
3464,6/27/2015,Saturday,2,32,33,74,65,promotion
3465,6/28/2015,Sunday,43,13,8,14,26,none
3466,6/29/2015,Monday,1,43,13,68,69,none
3467,6/30/2015,Tuesday,16,3,111,54,82,promotion
3468,7/1/2015,Wednesday,17,52,87,12,41,promotion
3469,7/2/2015,Thursday,9,24,7,58,7,none
3470,7/3/2015,Friday,42,25,21,63,8,none
3471,7/4/2015,Saturday,21,11,108,28,58,promotion
3472,7/5/2015,Sunday,44,50,30,66,45,promotion
3473,7/6/2015,Monday,26,12,82,67,50,promotion
3474,7/7/2015,Tuesday,1,55,69,66,75,promotion
3475,7/8/2015,Wednesday,40,41,110,2,12,promotion
3476,7/9/2015,Thursday,3,54,42,37,82,promotion
3477,7/10/2015,Friday,7,5,117,35,24,none
3478,7/11/2015,Saturday,4,35,35,70,31,none
3479,7/12/2015,Sunday,31,18,82,11,42,none
3480,7/13/2015,Monday,14,5,4,73,62,none
3481,7/14/2015,Tuesday,21,27,63,20,9,none
3482,7/15/2015,Wednesday,12,41,77,23,83,promotion
3483,7/16/2015,Thursday,12,8,48,60,90,promotion
3484,7/17/2015,Friday,6,3,96,55,30,none
3485,7/18/2015,Saturday,49,54,9,48,34,none
3486,7/19/2015,Sunday,17,35,47,72,68,promotion
3487,7/20/2015,Monday,14,34,29,30,25,none
3488,7/21/2015,Tuesday,9,44,109,73,1,promotion
3489,7/22/2015,Wednesday,28,21,14,65,46,none
3490,7/23/2015,Thursday,7,30,117,70,74,promotion
3491,7/24/2015,Friday,45,45,98,42,73,promotion
3492,7/25/2015,Saturday,43,3,93,59,30,promotion
3493,7/26/2015,Sunday,5,15,26,44,15,none
3494,7/27/2015,Monday,41,50,78,45,36,promotion
3495,7/28/2015,Tuesday,42,52,92,62,87,promotion
3496,7/29/2015,Wednesday,16,11,30,8,3,none
3497,7/30/2015,Thursday,1,13,8,23,20,none
3498,7/31/2015,Friday,40,27,91,43,28,promotion
3499,8/1/2015,Saturday,38,47,3,37,27,none
3500,8/2/2015,Sunday,7,40,75,44,22,none
3501,8/3/2015,Monday,30,49,5,61,64,promotion
3502,8/4/2015,Tuesday,48,54,62,67,51,promotion
3503,8/5/2015,Wednesday,26,55,91,73,9,promotion
3504,8/6/2015,Thursday,13,15,52,64,63,promotion
3505,8/7/2015,Friday,1,31,67,45,94,promotion
3506,8/8/2015,Saturday,29,4,29,12,82,none
3507,8/9/2015,Sunday,8,15,57,59,75,promotion
3508,8/10/2015,Monday,2,43,75,69,41,promotion
3509,8/11/2015,Tuesday,45,50,85,58,14,promotion
3510,8/12/2015,Wednesday,49,22,69,22,18,none
3511,8/13/2015,Thursday,8,37,57,54,80,promotion
3512,8/14/2015,Friday,41,6,15,7,56,none
3513,8/15/2015,Saturday,27,41,71,26,85,promotion
3514,8/16/2015,Sunday,41,50,94,36,99,promotion
3515,8/17/2015,Monday,49,45,88,21,93,promotion
3516,8/18/2015,Tuesday,47,17,67,52,36,promotion
3517,8/19/2015,Wednesday,23,8,55,11,11,none
3518,8/20/2015,Thursday,15,21,31,30,72,none
3519,8/21/2015,Friday,32,20,68,33,48,promotion
3520,8/22/2015,Saturday,22,3,94,5,78,promotion
3521,8/23/2015,Sunday,8,33,21,31,57,none
3522,8/24/2015,Monday,37,36,55,47,3,none
3523,8/25/2015,Tuesday,17,19,80,15,72,promotion
3524,8/26/2015,Wednesday,7,52,27,55,88,promotion
3525,8/27/2015,Thursday,43,48,63,52,56,promotion
3526,8/28/2015,Friday,21,58,58,34,26,none
3527,8/29/2015,Saturday,39,18,92,43,30,promotion
3528,8/30/2015,Sunday,5,3,89,54,95,promotion
3529,8/31/2015,Monday,17,55,106,49,96,promotion
3530,9/1/2015,Tuesday,35,10,70,5,92,promotion
3531,9/2/2015,Wednesday,48,43,78,63,98,promotion
3532,9/3/2015,Thursday,48,7,14,23,22,none
3533,9/4/2015,Friday,15,22,66,72,66,promotion
3534,9/5/2015,Saturday,48,50,103,49,2,promotion
3535,9/6/2015,Sunday,40,46,14,65,12,none
3536,9/7/2015,Monday,16,8,59,68,76,promotion
3537,9/8/2015,Tuesday,25,22,41,13,25,none
3538,9/9/2015,Wednesday,15,10,73,50,66,promotion
3539,9/10/2015,Thursday,11,48,101,33,62,promotion
3540,9/11/2015,Friday,5,26,8,57,17,none
3541,9/12/2015,Saturday,21,19,24,26,15,none
